tb21_id,source,rank,task_id,skill,domain,task_form,overall,reason,preview
extract-moves-from-video,Recursive-Task-Synthesis,3,rts_task_24c622e27d8e191de82952bc,4,3,4,3,Extracts a specific class of commands from a session transcript preserving order; same filter-the-transcript-for-user-input shape.,"Analyze the spoticli session transcript at /app/session.txt and extract every music playback control command (seek, volume, search, play next, shuffle, repeat) preserving order, one per line. Create the missing specification file that the t"
extract-moves-from-video,Recursive-Task-Synthesis,4,rts_task_c428a3a76997b21fc336f6d9,3,5,3,3,"Plays a text-adventure labyrinth (rooms, items, puzzles) and captures the full session transcript; teaches the Zork-style command vocabulary being transcribed.","Complete the text adventure game in the `/app/labyrinth_game` Python package by reaching its victory state. The game is a treasure labyrinth: navigate rooms, collect and use items, and solve puzzles. Capture a full session transcript — ever"
extract-moves-from-video,Recursive-Task-Synthesis,5,rts_task_05bfd58cc741db835bde7d80,3,5,3,3,Interactive-fiction playthrough whose deliverable is the complete session transcript including every command and response.,"Play the text-based treasure labyrinth game found in `/app`. Run it with `python3 -m labyrinth_game.main`; interact with rooms, collect items, and solve puzzles to reach the winning end state. Capture the complete session transcript — inclu"
extract-moves-from-video,Recursive-Task-Synthesis,6,rts_task_332bf217b6c779044551d161,3,5,3,3,Solves and records a full text-adventure session transcript; same game genre and the same transcript-as-artifact output.,"Play the text-based treasure labyrinth game in `/app` (run via the `labyrinth_game` Python package) and achieve victory. The puzzles require specific answers, which are not supplied directly; they must be extracted from the local git reposi"
extract-moves-from-video,Recursive-Task-Synthesis,7,rts_task_70ed7609fbfbba6f50de99ab,3,3,4,3,Pulls every playback-control command out of a session transcript into an output file; transcript-filtering with exact per-line output.,"Analyze the spoticli session transcript at `/app/session.txt`. Extract every music playback control command that appears in the transcript and write them to `/app/result.txt`, one command per line, preserving their order. Create an executab"
extract-moves-from-video,Recursive-Task-Synthesis,8,rts_task_9769e71646eb8099ac186168,3,3,4,3,Implements a script that locates the transcript itself and extracts the commands; adds the find-the-input step to the same extraction.,"Implement a Bash script at `/app/solve.sh` that extracts music playback commands from a spoticli session transcript. The transcript is located somewhere under `/app`, but not at the default path; locate it and pass it with `--input`. The sc"
extract-moves-from-video,Recursive-Task-Synthesis,9,rts_task_057514bf4aa388c1b1e0edf7,3,5,3,3,Plays a puzzle game to discover the right answers and produces the final transcript; interactive-fiction command sequencing.,"Play the treasure labyrinth text adventure (run via the `labyrinth_game` Python package in `/app`) and complete it successfully. The game involves navigating rooms, collecting items, and solving puzzles. Capture the full session output — al"
extract-moves-from-video,Recursive-Task-Synthesis,10,rts_task_d409f2c8307c769456ac36fd,2,3,3,2,Captures a live terminal recording as evidence alongside an investigation; touches terminal recording but does not read text back out of it.,"Before extracting /app/reference_archive.tar.gz, verify it matches the skeleton documented in /app/README.md by comparing file names and SHA-256 checksums. Write a report to /app/ref_archive_integrity.txt ending with 'Validation: PASS' only"
extract-moves-from-video,TerminalWorld-Seeds-Clean,1,tw_345797,4,3,4,4,"Parses a CLI session transcript where prompt-prefixed lines are what the user typed, and extracts those commands; the exact filtering rule here.",A spoticli CLI session transcript is stored at `/app/session.txt`. Each line starting with `spoticli ~$ ` shows a command the user typed at the prompt. Parse the transcript and extract the music playback control commands — those that seek t
extract-moves-from-video,TerminalWorld-Seeds-Clean,2,tw_757069,3,5,3,3,"Plays a text adventure through rooms, items and puzzles in the right order; teaches the Zork-style move vocabulary the transcription must produce.","Solve a text-based adventure game by navigating through its rooms, collecting items, and solving puzzles. The game is launched via `poetry run project` from the working directory, and accepts interactive text commands through standard input"
extract-moves-from-video,TerminalWorld-Seeds-Clean,3,tw_352867,3,4,3,3,Converts an asciinema terminal recording into an animated GIF; works the terminal-recording-to-frames direction of exactly this pipeline.,An asciinema recording is pre-downloaded at `/app/352864.cast`. Convert it into an animated GIF at `/app/gif/vimthing.gif`. The task is complete when `/app/gif/vimthing.gif` exists and is a valid GIF image file (at least 10 KB).
extract-moves-from-video,TerminalWorld-Seeds-Clean,4,tw_12457,3,4,3,3,Muxes a text subtitle track into a video with ffmpeg including an encoding conversion; text-and-video handling with ffmpeg.,"Merge the subtitle file `/app/Silicon.Valley.S01E05.HDTV.x264-KILLERS.srt` (encoded in ISO-8859-1) into the video `/app/Silicon.Valley.S01E05.HDTV.x264-KILLERS.mp4` using MEncoder, producing a new AVI file at `/app/silicon5.avi`. The output"
extract-moves-from-video,TerminalWorld-Seeds-Clean,5,tw_4289,3,3,3,3,"Converts an image into terminal text output at a fixed width; pixel-to-character conversion, the inverse of reading characters off pixels.","Convert the image file `/app/Mario.png` into a colored ASCII art representation rendered in the terminal using block characters and ANSI terminal color codes. The output should display the image as a grid of colored cells, with each pixel's"
extract-moves-from-video,TerminalWorld-Seeds-Clean,6,tw_100135,3,2,4,3,Pulls exact structured records out of unstructured text into a clean file; same extract-the-records-and-drop-the-noise discipline.,Your task is to process unstructured NASA GISS temperature data and convert it into a clean CSV format. Download the sample data from `http://stash.compciv.org/2017/nasa-gistemp-sample.txt`. Extract the 4-digit year and the first temperatur
extract-moves-from-video,TerminalWorld-Seeds-Clean,7,tw_12702,3,2,3,2,Extracts the plain article body text out of a noisy HTML document; separating real content from surrounding chrome.,"The file `/app/article.html` contains a news article in HTML format. Parse the HTML and extract the plain article body text, then save it to `/app/output.txt`. The output should contain only the article body text, with no HTML markup."
extract-moves-from-video,TerminalWorld-Seeds-Clean,8,tw_104869,2,4,3,2,Batch media conversion with ffmpeg over an extracted archive; only ffmpeg fluency transfers.,Convert a set of stereo WAV files to mono using FFmpeg. The audio files are located in an archive at `/tmp/original_wav.tar.gz`. Extract the archive and process all files matching the pattern `audio_*.wav` within the extracted directory `/t
extract-moves-from-video,TerminalWorld-Seeds-Clean,9,tw_288787,2,1,3,2,Identifies files by their actual content rather than their labels and lists them one per line; content-based recovery with an exact line-per-record output.,Examine the files in the `/app/elfUfiles` directory and identify which ones are actually PDF files (regardless of their filename or extension). Write the names of all PDF files found — one per line — to `/app/result.txt`.
extract-moves-from-video,TerminalWorld-Seeds-Clean,10,tw_166689,2,1,3,2,Filters a file down to the qualifying lines and writes them one per line; only the exact-line-output contract transfers.,"Extract all non-comment, non-empty lines from the Julia emoji symbols file located at `/usr/share/julia/base/emoji_symbols.jl` and write them to `/app/result.txt`. Each line should be written as-is (stripped of leading/trailing whitespace),"
extract-moves-from-video,SWE-Smith-Seeds-Clean,1,google__textfsm.c31b6007.func_pm_class_rm_funcs__l5u9pdpm,4,3,2,3,TextFSM turns raw terminal output into structured records template-by-template; the same parse-terminal-text-into-records skill this task needs.,"# Pager.Page() method missing in TextFSM terminal module I was trying to use the Pager class from the TextFSM terminal module, but I'm getting an AttributeError when trying to use the Page() method. ## Reproduction ```python from textfsm.te"
extract-moves-from-video,SWE-Smith-Seeds-Clean,2,jsvine__pdfplumber.02ff4313.func_pm_ctrl_invert_if__tv5b85l9,4,3,2,3,Layout-preserving text extraction from a visual document; reconstructing lines from positioned glyphs is what OCR line assembly demands.,"Text extraction with layout fails when layout_width_chars is not provided #### Description When using `extract_text(layout=True)` without specifying `layout_width_chars`, the function raises a `ValueError` about `layout_width` and `layout_w"
extract-moves-from-video,SWE-Smith-Seeds-Clean,3,jsvine__pdfplumber.02ff4313.func_pm_ctrl_invert_if__ngsgk4s9,4,3,2,3,cluster_list groups items by positional tolerance; clustering characters into lines is the core of turning OCR output into transcript lines.,cluster_list function produces incorrect groupings when tolerance is used #### Description The `cluster_list` function in `pdfplumber/utils/clustering.py` is not working correctly when a tolerance value is provided. Values that should be gr
extract-moves-from-video,SWE-Smith-Seeds-Clean,4,jsvine__pdfplumber.02ff4313.func_pm_ctrl_shuffle__9tpnaojo,3,3,2,2,Word extraction gives wrong direction for rotated text; orientation-aware text recovery from a rendered page.,"Word extraction returns incorrect direction for non-upright text #### Description When extracting words from PDFs with rotated text, the direction attribute is not being set correctly for non-upright characters. The `get_char_dir` method ap"
extract-moves-from-video,SWE-Smith-Seeds-Clean,5,pdfminer__pdfminer.six.1a8bd2f7.pr_887,3,3,2,2,Text extraction fails on documents with unusual character arrangements and encodings; the noisy-glyph-recovery failure mode OCR also has.,"**Text extraction fails with certain PDF files** **Describe the bug** When attempting to extract text from specific PDF files, the process fails unexpectedly. This issue seems to occur with PDFs that have complex character arrangements or n"
extract-moves-from-video,SWE-Smith-Seeds-Clean,6,pdfminer__pdfminer.six.1a8bd2f7.lm_rewrite__0ya3bz6x,3,3,2,2,"Character width miscalculated, which shifts reconstructed text; metric errors that corrupt extracted lines, as OCR spacing errors do.",Character Width Calculation Issue in PDFMiner ### Problem I've encountered an issue with the character width calculation in the PDFMiner library. It seems that the `char_width` method in the `PDFFont` class is not correctly handling charact
extract-moves-from-video,SWE-Smith-Seeds-Clean,7,jawah__charset_normalizer.1fdd6463.pr_329,3,2,2,2,Recovers the right text from ambiguous byte input; same best-guess-decoding-under-noise judgement OCR post-processing needs.,"### Bug Report: Incorrect Encoding Detection for Various Text Files #### Description After applying the recent changes, it seems that the encoding detection mechanism is not functioning as expected for several text files. The detection proc"
extract-moves-from-video,SWE-Smith-Seeds-Clean,8,chardet__chardet.9630f238.func_pm_remove_cond__vjza6vvb,3,2,2,2,Detection accuracy collapses when the analyser is not fed; statistical text recovery from noisy input.,"MultiByteCharSetProber not feeding distribution analyzer causing poor detection accuracy #### Description Character encoding detection is failing for many multi-byte character sets, particularly Asian languages like Big5, EUC-JP, and others"
extract-moves-from-video,SWE-Smith-Seeds-Clean,9,tweepy__tweepy.91a41c6e.lm_rewrite__0phsmhs8,2,3,2,2,"MP4 chunked upload handling; shares only the video-file domain, no frame or text work.","# MP4 video upload fails with chunked_upload **Describe the bug** When trying to upload an MP4 video file using the chunked_upload method, the upload fails. This happens when trying to upload any MP4 video file. **To Reproduce** Steps to re"
extract-moves-from-video,SWE-Smith-Seeds-Clean,10,amueller__word_cloud.ec24191c.func_pm_remove_cond__as5zu4uh,2,1,2,1,CLI stdin/stdout text plumbing; only the text-pipeline shell transfers.,"# FileType in wordcloud_cli.py doesn't handle stdin/stdout with ""-"" argument ## Description The `FileType` class in `wordcloud_cli.py` should handle the special argument ""-"" to represent standard input/output streams, but it doesn't work co"
extract-moves-from-video,SWE-Rebench-Tasks-Clean,1,zulko__moviepy-1768,3,5,2,3,FFmpegInfosParser breaks on new ffmpeg output; any frame-extraction pipeline lives or dies on parsing ffmpeg's text output correctly.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Changes in FFmpeg libavformat break FFmpegInfosParser #### Expected Behavior `FFmpegInfosParser.parse
extract-moves-from-video,SWE-Rebench-Tasks-Clean,2,psd-tools__psd-tools-452,3,3,2,2,Parsing a layered raster document format into images; reading pixels and structure out of a visual container.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Path object handling regression in 1.10.3 Prior to commit 94df69aecde44096dea1ed94334309c7039cc0a6 [d
extract-moves-from-video,SWE-Rebench-Tasks-Clean,3,textualize__rich-3180,3,4,2,2,Chunks of text go missing when rendered to the terminal; the same lost-lines failure this task must avoid when stitching frames.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. [BUG] Chunks of text go missing when writing Asian text (wrapping issue) ### Description (Originally 
extract-moves-from-video,SWE-Rebench-Tasks-Clean,4,kozea__weasyprint-2404,3,2,2,2,Text is duplicated during rendering; de-duplicating repeated text is precisely the hard part of stitching overlapping frames.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. duplicate text generation when RTL is involved. I generated [habibi.pdf](https://github.com/Kozea/Wea
extract-moves-from-video,SWE-Rebench-Tasks-Clean,5,google__google-api-python-client-347,2,3,2,2,"Working with the YouTube videos API; video domain only, no frame or text recovery.","A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. v1.6.1 HttpError 403 ""Insufficient Permission"" I happened to try updating google-api-python-client fr"
extract-moves-from-video,SWE-Rebench-Tasks-Clean,6,python-markdown__markdown-1072,2,2,2,2,Unclosed tag in a code span; careful line-level text parsing where a boundary mistake corrupts the rest.,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. unclosed tag in code span Hello, I'm facing a problem, not sure where the problem really is (I'm not "
extract-moves-from-video,SWE-Rebench-Tasks-Clean,7,kozea__weasyprint-2405,2,2,2,2,Glyph coverage via unicode-range; character-set coverage issues echo OCR's unrecognised-glyph problem.,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Support `unicode-range` ## Discussion The issue thread, as it stood when this was reported. **liladud"
extract-moves-from-video,SWE-Rebench-Tasks-Clean,8,roskakori__pygount-55,2,1,2,2,Classifying lines of a text file by kind with exceptions; line-classification only.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. List for exceptions in the plain_text regex Files like `CMakeLists.txt` fall into `pygount`'s plain_t
extract-moves-from-video,SWE-Rebench-Tasks-Clean,9,celery__celery-8982,2,2,2,1,"Serializer fails on binary payloads; essentially unrelated, kept as honest filler.",A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. SecureSerializer fails on certain types and binary serializers <!-- Please fill this template entirel
extract-moves-from-video,SWE-Rebench-Tasks-Clean,10,drivendataorg__cloudpathlib-104,1,1,2,1,"Path object re-instantiation semantics; no transfer, this corpus simply has nothing closer.",A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Ensure re-instantiation is idempotent One of my favorite things about `Path` is that it is idempotent
feal-differential-cryptanalysis,TMax-15K,1,task_004544_3403e2f6,5,5,4,5,Performs differential cryptanalysis on a custom cipher to recover a 16-bit key from its source; the exact differential-attack-recovers-small-key skill this task needs.,"You are acting as a network security engineer investigating a recent breach. We have intercepted a screen recording of the attacker's terminal during the attack, but the network traffic was encrypted using a proprietary, internally develope"
feal-differential-cryptanalysis,TMax-15K,2,task_004532_51ae89be,5,5,4,5,Recovers a 16-bit block-cipher key from a known plaintext-ciphertext pair by exploiting the weak keyspace; same small-keyspace key-recovery crux.,You are a security auditor tasked with performing a white-box penetration test and code review of a custom C-based backend service. You have been provided with the source code of the application at `/home/user/src/backend.c` and its local S
feal-differential-cryptanalysis,TMax-15K,3,task_002392_b43fd016,5,5,5,5,"Sends chosen plaintexts to an encryption oracle, does linear cryptanalysis to model the cipher and forges a token; same query-the-oracle-then-recover-the-key attack shape.","You are a red-team operator tasked with crafting an evasion payload to bypass an internal authentication mechanism. We have gained access to a target machine, and we believe there is an internal administrative service running locally on one"
feal-differential-cryptanalysis,TMax-15K,4,task_003324_1d8e1b65,4,5,4,4,"Recovers the two secret keys of an affine byte cipher (C=aP+b) from known plaintext-ciphertext pairs; same algebra-of-the-round key recovery, simpler cipher.","You are acting as a compliance analyst. We need to generate secure audit trails for a legacy system that transmits sensitive logs. The legacy system uses a proprietary encryption scheme over an unsecured channel, but we are upgrading our au"
feal-differential-cryptanalysis,TMax-15K,5,task_003333_c06dc2fe,4,5,3,4,"Fixes an ARX (add-rotate-xor) hash round to match an oracle, explicitly about differential-cryptanalysis resistance; teaches the rotate/xor round arithmetic FEAL uses.","You are a security engineer preparing to rotate user credentials. To migrate accounts securely, you must verify the integrity of the legacy credentials during the login flow before re-hashing them with a modern algorithm. We use a custom, l"
feal-differential-cryptanalysis,TMax-15K,6,task_005934_901b2b73,4,4,4,4,Brute-forces a small keyspace to invert a (pin*137 XOR 0xABCD)&0xFFFF hash; same exhaust-a-reduced-16-bit-keyspace approach the hint suggests.,"You are a compliance analyst generating an audit trail for a recently acquired legacy system. As part of the security audit, you must recover a lost PIN used for a proprietary authentication service and audit the system's SSH daemon configu"
feal-differential-cryptanalysis,TMax-15K,7,task_000690_9d6ed460,4,5,4,4,"Known-plaintext attack recovering the key of an LCG stream cipher by Python script; same recover-the-key-from-a-weak-cipher attack, written as a script.",You are an incident responder investigating a recent breach on a Linux web server. The attacker left behind an encrypted payload and a custom Python module used for their Command and Control (C2) communications. They appear to be looking fo
feal-differential-cryptanalysis,TMax-15K,8,task_001946_12623d4f,4,5,4,4,Analyses custom token-generation crypto and uses known plaintext-ciphertext pairs to break it; same reverse-the-cipher-then-recover-key work.,You are an incident responder investigating a potential breach on a Linux system. You have discovered a rogue C++ authentication tool left behind by the threat actor in `/home/user/investigation/`. The attacker used this tool to generate ac
feal-differential-cryptanalysis,TMax-15K,9,task_002696_d8d29b04,4,5,4,4,Writes a program performing a known-plaintext key-recovery attack; same implement-the-attack-programmatically genre in the cryptanalysis domain.,"You are a penetration tester performing a security assessment on a legacy data processing service. You have intercepted a set of encrypted API payloads in the `/home/user/captures/` directory. Through earlier reconnaissance, you discovered "
feal-differential-cryptanalysis,TMax-15K,10,task_004051_6df14d25,3,5,3,3,Breaks a weak custom stream cipher susceptible to linear/differential/known-plaintext analysis to decrypt payloads; same class of weak-cipher break.,"You are a security auditor reviewing a proprietary legacy logging and policy enforcement daemon. During your audit of the permissions and logging systems, you discovered a stripped compiled binary located at `/app/log_auditor`. The original"
feal-differential-cryptanalysis,Recursive-Task-Synthesis,1,rts_task_ea3b6e9c233ef01c70bd357f,4,4,4,4,Exploits JWT algorithm confusion to recover the signing material and forge valid HS256 tokens; a concrete cryptographic key-recovery-then-forge attack.,"The workspace at `/root/projects/rsa_sig2n/` contains a Node.js application vulnerable to CVE-2016-10555 (RS/HS algorithm confusion). Activate the vulnerable profile given in `CVE-2016-10555/app_profile.yaml`, then exploit the confusion to "
feal-differential-cryptanalysis,Recursive-Task-Synthesis,2,rts_task_9434e4873778c002a13be658,4,4,4,4,Forges an HS256 JWT the verifier accepts without prior knowledge of the RSA public key; same recover-secret-material-then-forge attack against a real scheme.,"Exploit the CVE-2016-10555 JWT algorithm confusion vulnerability to forge a valid HS256 JWT that the verifier in `CVE-2016-10555/` accepts, without prior knowledge of the server's RSA public key. Obtain two RS256 tokens from the signing app"
feal-differential-cryptanalysis,Recursive-Task-Synthesis,3,rts_task_7ad2cf86c1b76b564d447df6,3,4,4,3,"Attacks the CVE-2016-10555 JWT algorithm-confusion vulnerability; exploiting a cryptographic protocol weakness, though against a library not a raw cipher.",The target Node.js project in `/root/projects/rsa_sig2n/CVE-2016-10555/` is vulnerable to the JWT algorithm confusion attack (CVE-2016-10555). Its verification script (`verify.js`) accepts HS256 tokens signed with the project's own RSA publ
feal-differential-cryptanalysis,Recursive-Task-Synthesis,4,rts_task_eff64e838e9b5d28232cd489,3,4,3,3,"Implements a Diffie-Hellman key exchange with encode/decode from a spec; implement-a-crypto-primitive-correctly, adjacent to implementing an attack.","Implement a Diffie-Hellman key exchange protocol in /app/encrypt.py. The module must provide `encode1(s, key)`, `encode2(s, key)`, `decode1(s, key)`, `decode2(s, key)`, and `key2num(key)` so that two parties can exchange a secret message wi"
feal-differential-cryptanalysis,Recursive-Task-Synthesis,5,rts_task_1cb897929cb7296fc9abb28a,3,4,3,3,Completes a Diffie-Hellman-style key exchange so two parties derive a shared key; same modular-arithmetic crypto implementation skill.,"Complete the implementation of a Diffie-Hellman-style key exchange protocol in `/app/encrypt.py`. The module should allow two parties to encrypt and decrypt messages without directly sharing their secret keys, and should be vulnerable to ma"
feal-differential-cryptanalysis,Recursive-Task-Synthesis,6,rts_task_5b4a06ae458292118e4ed31c,2,4,3,2,"Verifies a cryptographic tool's output against predefined test vectors; crypto-domain correctness checking, no attack or key recovery.","Verify that the cryptographic tool `/app/bx-linux-x64-qrcode` produces correct outputs for predefined test vectors. The `/app/config` directory contains test vectors specifying operations, inputs, and expected results. Process each test vec"
feal-differential-cryptanalysis,Recursive-Task-Synthesis,7,rts_task_f3065d1cbf4e0dad8b5de413,2,4,3,2,Decrypts a WPA2-PSK capture given the passphrase; applied decryption in the crypto domain but no cryptanalysis.,## Wireless Capture Decryption and TCP Reset Analysis A wireless packet capture encrypted with WPA2-PSK is available under `/tmp`. The network credentials needed for decryption are stored in a separate file in that same directory. Your task
feal-differential-cryptanalysis,Recursive-Task-Synthesis,8,rts_task_3b1da4bccc3b8bc0fb8a6a4f,2,4,3,2,"Builds and runs a one-time-pad encryption system; XOR-cipher plumbing, same primitive family but no key recovery.","The `/app` directory contains a One-Time Pad (OTP) encryption system: server and client programs, a key generator, and a `compileall` script. Make `compileall` executable if it is not already, then use it to build the components. Before sta"
feal-differential-cryptanalysis,Recursive-Task-Synthesis,9,rts_task_916606175cc0c33a26d772ee,2,4,3,2,"Compiles and runs an OTP encrypt/decrypt client-server; crypto tooling, minimal analytical content.","In `/app`, you have a One-Time Pad encryption system with server and client programs, a key generator, and a `compileall` script. Build all components using `compileall`. Start the encryption and decryption servers, capture each server's li"
feal-differential-cryptanalysis,Recursive-Task-Synthesis,10,rts_task_825a0eae8ffe93c954a2aad0,2,4,3,2,"Uses an OTP system to encrypt then decrypt a file; stream-cipher usage, no attack.","The `/app` directory contains a One-Time Pad encryption system: server and client programs for encryption and decryption, plus a key generator. Use the system to encrypt `/app/plaintext1` and then decrypt the resulting ciphertext back to pl"
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,1,tw_152765,4,5,4,4,"Breaks the My Simple Cipher CTF given its source and an encrypted flag; analyse-a-custom-cipher-and-invert-it, the same reverse-and-recover work.","Your task is to solve the ""My Simple Cipher"" challenge from the Tokyo Westerns 2017 CTF. The encryption logic is provided in `/app/cipher_mod.py`. The encrypted flag is given as the hex string `7c153a474b6a2d3f7d3f7328703e6c2d243a083e2e773c"
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,2,tw_126628,4,4,4,4,Mounts a timing side-channel attack recovering a password character by character from an oracle; same probe-an-oracle-and-recover-the-secret incremental attack.,"A TCP server is running at `localhost:1337`. It accepts a numeric password and responds differently depending on how many leading characters are correct, introducing a measurable per-character delay. A timing attack library is available at "
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,3,tw_390901,4,4,4,4,Exploits JWT algorithm confusion to forge a token without the RSA public key; a real key-material-recovery cryptographic attack.,"Exploit the CVE-2016-10555 JWT algorithm confusion vulnerability without prior knowledge of the server's RSA public key. The attack involves obtaining two RS256-signed JWTs from the target application, then using those tokens to mathematica"
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,4,tw_14342,3,4,3,3,"Brute-forces an MD5 hash over alphabetic strings; exhaustive keyspace search to invert a hash, same brute-force reasoning as the reduced FEAL seed.",Create a Python 2 script at `/app/t.py` that performs MD5 brute-force decryption of a hash over alphabetic strings. The script should prompt the user for an MD5 hash (with the prompt `HASH TO DECRYPT: `) and a password length (with the prom
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,5,tw_307573,3,4,3,3,Implements a Diffie-Hellman key exchange so parties derive a shared key; implement-a-crypto-primitive-from-spec skill.,"Implement a Diffie-Hellman-style key exchange protocol that allows two parties to encrypt and decrypt messages without ever directly sharing their secret keys. The protocol must be vulnerable to man-in-the-middle attacks (i.e., it does not "
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,6,tw_259030,2,4,3,2,"Performs an RSA encrypt-then-decrypt round-trip with a keyed application; applied asymmetric crypto, no analysis.","Perform an encrypt-then-decrypt round-trip using the asymmetric-telegram application at `/app/main.py`. A pre-generated RSA key is available at `/app/rsa_key.bin` with password `<password>`. Use this key to encrypt `/app/requirements.txt`, "
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,7,tw_12252,2,4,3,2,GPG symmetric encrypt then decrypt round-trip; crypto tooling only.,"Encrypt a file using GPG symmetric encryption and then decrypt it, saving the final plaintext to `/app/result.txt`. The file `/app/result.txt` must contain the text `add this text like this` as its content. The result should be produced by "
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,8,tw_235174,2,4,3,2,"OpenSSL RSA sign-and-verify demonstration; asymmetric-crypto usage, no cryptanalysis.","Using OpenSSL, generate a 2048-bit RSA key pair and use it to demonstrate asymmetric digital signing and verification. Create a plain text file, sign it with the private key using SHA-256, then verify the signature against both the original"
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,9,tw_19419,2,4,3,2,Fernet symmetric encrypt/decrypt with the cryptography library; primitive usage only.,"Use Python's `cryptography` library to demonstrate symmetric encryption and decryption with Fernet. Generate a fresh Fernet key, encrypt the plaintext `hello world`, then decrypt the ciphertext back to recover the original message. Write th"
feal-differential-cryptanalysis,TerminalWorld-Seeds-Clean,10,tw_120417,2,4,3,2,"Decrypts a password-protected office file with a known password; applied decryption, no key recovery.","Use the `msoffice-crypt` tool (from https://github.com/herumi/msoffice) to decrypt the password-protected file `encrypted.docx` using the password `qqkz6G52N6uj`, producing a decrypted output file at `/app/decrypted.docx`. The task is compl"
feal-differential-cryptanalysis,SWE-Smith-Seeds-Clean,1,oauthlib__oauthlib.1fd52536.lm_rewrite__qnda22vm,4,4,2,3,Fixes broken signature verification across HMAC-SHA1 and RSA-SHA1; correct signature/MAC computation is the same primitive family a cipher attack must model.,"# OAuth1 signature verification fails with recent changes ## Description I'm using the OAuth1 library and after updating to the latest version, all my OAuth1 requests are failing with signature verification errors. This happens with all sig"
feal-differential-cryptanalysis,SWE-Smith-Seeds-Clean,2,cantools__cantools.0c6a7871.combine_module__a5qhxz82,4,3,2,3,"AUTOSAR end-to-end CRC and SecOC verification return wrong results; bit-level checksum/integrity computation correctness, the arithmetic layer under a cipher round.",AUTOSAR end-to-end and SecOC verification functions return incorrect results #### Description The AUTOSAR end-to-end Profile 5 CRC check and SecOC authenticator verification functions are returning incorrect boolean results. The `check_prof
feal-differential-cryptanalysis,SWE-Smith-Seeds-Clean,3,life4__textdistance.c3aca916.pr_95,4,2,2,3,Fixes Hamming and Levenshtein distance; counting bit/position differences between two strings is exactly the XOR-difference reasoning of differential cryptanalysis.,"### Issue with Hamming and Levenshtein Algorithms #### Description After the recent changes, it seems that the Hamming and Levenshtein algorithms are encountering issues when attempting to import certain external libraries. This is causing "
feal-differential-cryptanalysis,SWE-Smith-Seeds-Clean,4,pyasn1__pyasn1.0f07d724.combine_module__joaajyit,3,3,2,2,"Repairs the BER/CER/DER codec; the ASN.1 encoding that carries cryptographic keys, exercising octet-level bit manipulation.","BER/CER/DER decoder and encoder broken after recent changes Description The BER/CER/DER codec appears to be broken. When trying to decode ASN.1 structures or encode with indefinite length mode, the operations fail or produce incorrect resul"
feal-differential-cryptanalysis,SWE-Smith-Seeds-Clean,5,pyasn1__pyasn1.0f07d724.lm_rewrite__p6q0xdxm,3,3,2,2,"Integer and BitString values encode to the wrong bytes; bit- and byte-exact encoding correctness, the mechanical layer of cipher implementation.",### Issue: Incorrect Encoding of Integer and BitString Values #### Description It seems there's an issue with the encoding of certain integer and BitString values after the recent changes. The encoding process is not producing the expected 
feal-differential-cryptanalysis,SWE-Smith-Seeds-Clean,6,joke2k__faker.8b401a7d.combine_file__igao2n9v,3,2,2,2,Fixes generator seeding and reproducibility; deriving deterministic values from a seed mirrors deriving round keys from the 16-bit seed here.,# [Bug]: Faker Generator has issues with arguments and seeding ## Bug summary There are multiple issues with the `Generator` class in Faker: 1. The `set_arguments` method has a logic error where it tries to set dictionary values for non-dic
feal-differential-cryptanalysis,SWE-Smith-Seeds-Clean,7,Mimino666__langdetect.a1598f1a.func_pm_ctrl_invert_if__zrbixrik,3,1,2,2,"Repairs a broken binary search over ordered ranges; correct keyspace-search logic, the algorithmic core of an efficient key recovery.","[Bug]: Binary search in unicode_block function is broken ### Bug summary The binary search algorithm in the `unicode_block` function is not working correctly. When trying to detect the Unicode block for certain characters, it returns incorr"
